system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
30,0.7238709905500873,1.045524577832457,1.0614888721839062,-1.6396219436352317,-0.31067307803648636,0.002880063779959852,-0.629578600601197,-0.7042984531623778,-0.38276613815836363,-0.1407520264300088,0.45488199631375176,0.35332506154933974,31,31,Yucat�n,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.5284852466631357,1.0759754179171865,1.2440304336061192,0.09713935108845657,1.4326625053042117,1.4792788740981717,0.7751510412212904,-0.9043668160710309,1.4372025708973093,-0.24744824995900652,0.4746615614945343,-0.6906895802522589,32,32,Zacatecas,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,-0.22530291611632913,0.8137066579287231,0.33948902816044085,1.1248334206134822,0.4764993460996422,0.039699715781368064,-0.2408044558403175,1.8204925995280903,1.1190088509865885,0.738707522932261,1.1113747219496433,1.0715228089931939,01,01,Aguascalientes,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.5328769602197222,1.3232848478138117,0.9940676611648078,1.156257532876562,0.45529162922901206,1.0132904539484875,0.3590896389634179,-0.5716151645490103,0.37367924057627305,0.43491434050418415,0.10167355515586834,-1.0811597413305039,02,02,Baja California,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,-0.8298415817836715,1.4616481045826233,1.072540640282389,0.6180720035990992,1.1523438115580416,0.6397193746274777,0.21017746107587798,-0.1271189993045194,0.4803694471993726,0.6815850880396352,-0.05725297194675568,-0.4609271264721973,03,03,Baja California Sur,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.30362799150377034,-0.9088579967586864,-0.3621871282984375,-0.6501232751915423,-0.02605201233716923,0.002906267720308487,-0.6244530454238679,-0.5573538382566376,-0.09509953222554712,-0.16094010661159625,-1.1875237806818335,-0.30513697488466035,04,04,Campeche,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,-1.0614535658884672,0.5211608479536938,1.2049813767983688,0.8460892112766348,1.0976949771937745,-0.32048312883291724,-0.43054690828844744,0.9206143702755256,1.1449297116681705,0.7124000737711934,0.36633988975054593,0.9929562382314457,05,05,Coahuila de Zaragoza,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,-1.4992234150733879,0.09947923129075215,0.20333224275139467,0.10996369842172637,0.4742057937328982,-0.9048487472306274,-0.3636118970726638,1.3991994501991034,2.7271572592352995,0.9413491086772807,1.5144185189214239,1.4306454661437118,06,06,Colima,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,-0.9298671239867642,-0.7395778400682383,-1.424017717617254,-0.6720231762355126,-0.1604177171923151,-0.10193440831129648,-0.30262051908335125,0.008165841845651873,0.050856618851549885,-0.292170695831199,-1.239706744640104,-0.5963221676919636,07,07,Chiapas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,-1.4831277928404416,0.5061074635388245,1.1287989268534213,0.9626164311270696,1.3806886677894172,-0.7680068959759655,0.5098129167952363,0.460758274395713,0.08890257336734443,0.7649428408222634,-0.4767550563576069,0.7312373011538738,08,08,Chihuahua,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.43376245930603485,0.9630976024653951,0.5883784629699513,0.9888155961787902,1.5204321633041917,-0.621900634406595,-0.25097561683965997,0.07166390381303042,-0.013521586676952335,1.1105992809587848,0.08466430581101414,0.749320379187485,09,09,Ciudad de M�xico,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,-1.1284961598024816,0.43801532034645885,0.6903575133955909,-0.10381074174363844,0.5700837484538965,-1.0597688633164923,-0.536740686306317,0.5653529903774982,0.36702189573092037,0.7436193815421581,0.9191199694740344,0.81480445296164,10,10,Durango,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,-0.3047617154960436,0.7896655672959231,0.547313943484026,1.1750427257653648,0.9072018157851945,-0.33461606779223013,0.46086481751021724,1.9957183463475885,1.04997173991937,1.4973954235093587,0.6157967926910084,1.1207451170913794,11,11,Guanajuato,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.19657509375877705,0.2797577468472178,0.6029221651611397,0.6163606169823808,1.053388513420546,-0.44389111525987124,-0.3141416633513573,0.49159360637306104,-0.1259336631894528,1.2363889719923906,-1.8540492074745183,-0.25447046315037325,12,12,Guerrero,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,-0.31196712525049874,0.8958226381471169,1.0216250455771725,1.4558529343792572,2.279882133754285,-0.9090177248993065,-0.20560999578153338,0.666283678557255,0.34943504058404357,0.5628379689083309,-0.6662267917426401,0.7970111249663695,13,13,Hidalgo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,-1.2140848742808312,0.4330490080494811,0.11721175810916673,0.1640713433888787,0.01896254836740495,-0.6751418766129024,-0.17290355027894969,0.6812701439742292,0.22265582093719216,0.5034504471448544,0.9051468769192544,1.1507413159919508,14,14,Jalisco,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.3046727804647089,0.9083395721726865,0.6675654759936807,0.9943591349429586,1.5317007366909767,-0.5701304713769518,-0.13776067567742276,0.2585969924941687,0.013997661447467356,1.1892045501902713,-0.5192139363766305,0.35282017134215976,15,15,M�xico,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,-0.44186310012895247,0.4882163466464952,0.5162212019683469,0.33645602204114755,0.5396624462791229,-0.648494853024954,-0.14271124692839113,0.746185691994016,-0.2380640823242242,0.600895613669826,0.1830026328083439,0.8427469406270772,16,16,Michoac�n de Ocampo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.7632914820748672,0.7328971736659374,0.6907668909102739,0.9400410149989705,1.177838568438388,-0.4091487920273029,-0.4066719943662121,0.08617229399122957,-0.25173742212209216,1.0393309904815835,-0.7654339250235742,0.19804364423052123,17,17,Morelos,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,-1.15547100595361,0.01734722494349047,-0.4839397010965625,-0.9933292990535524,0.09063865788128314,-0.9526064920196167,-0.03705002635170106,-0.08974212999573226,-0.12669881078947862,0.41884822719639814,0.764825594957914,1.0905569998810436,18,18,Nayarit,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,-0.5494989664125612,0.968233556724558,0.5532400358843517,0.8109011679941867,1.4279676747925671,0.2051729471985154,0.24150667937788692,0.27015838936811837,0.6268552928935733,0.32321176006936164,-0.25644185335532954,1.158704990187828,19,19,Nuevo Le�n,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,-0.5016002530834176,-0.4830682002320423,-0.6512484515815979,0.680696281536155,0.7684395980077549,-0.336702465603733,-0.4333137825275831,0.550237689705354,-0.04123291732168988,0.6701754087133762,-1.3017116583203694,-0.21644770958495754,20,20,Oaxaca,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,-0.3006304474591689,0.3769164273800851,0.46489141778021253,1.093389400844785,1.6206892907003916,-0.5000702704977645,-0.6846343430738097,0.45996857594645113,-0.19162277370237385,1.117829341357997,-1.3633764192491045,0.14550569342661687,21,21,Puebla,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,-0.11843183877929704,0.8972337894361926,0.8091283024986121,1.3841746993656927,1.6726851970082008,-0.8096021588968866,-0.03498377550011971,1.360002930265268,0.31399502131389556,1.1692921220596573,-0.03091904442399466,1.0603428964792356,22,22,Quer�taro,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.42385199145093233,-0.5947712659912862,-0.953228480996715,0.04138851778795451,-0.8441191596340454,0.6476132875278426,0.2644534624363227,-0.4460827262336964,-0.26253060105437304,-0.393813372541974,-0.6612573657397791,-0.9767562190974574,23,23,Quintana Roo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,-0.32302661857003967,0.5367215777567816,0.675431586599467,1.448463753763826,1.5604266652724526,-0.5478417413009945,-0.024044564008632825,0.6392732665768239,0.4924347892061728,0.998261434942978,0.058584071558137975,1.137973265097288,24,24,San Luis Potos�,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
