system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
75,-0.9890284735939266,-0.9970857466862627,-0.9793643955324665,0.5141346190626306,-0.5884988329192931,-0.1367847988203703,-0.21291337187650516,-0.04144415600492923,-0.03725916418542841,0.32195005310933966,0.10104491574969349,0.6271993617734208,12,12,Guerrero,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,-0.8274450848742917,-0.8332990437018301,-0.5309126672833658,1.5855156880446832,-0.4276858426346153,0.028315422950987868,-0.3239446155491111,-0.3765633537412642,-0.0435117324395242,-0.0837028154496099,0.25994302457945906,-0.18208901697342098,13,13,Hidalgo,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,-0.6737936957885965,-0.3319859605178495,-0.8080145886518992,0.5720604125633945,-0.8894542249554601,0.3071119310167061,-0.20779695315009988,-0.13864480875704913,0.26290564044817194,0.5912860351576869,-0.03613247176175245,-0.7973285022473647,14,14,Jalisco,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,-0.999490266772069,-0.9263055253306985,-0.8816834352476557,1.4858763691869552,-0.48464666249440247,-0.10689768954889868,-0.25413595963436897,-0.09121445445889709,-0.05985031780140472,0.04504888582190895,-0.13821756161561946,-0.5211307468313444,15,15,M�xico,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,-0.988802334096895,-0.9358173267567185,-0.9938228753717132,1.0437272164746143,-0.7643853706190566,0.2455455542259564,-0.10804549834787114,-0.09985991634002829,0.2876189099841129,0.3058802695221804,-0.6022858729688797,-0.7127377092312589,16,16,Michoac�n de Ocampo,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,-1.0,-0.9999846744312809,-0.9699977963626867,0.7542137691723015,-0.4089719259187548,-0.18078691333711092,-0.3691443741291532,0.13050639394319621,-0.09496757101417477,0.13611929567824424,0.3762828802680002,0.8733254773227275,17,17,Morelos,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.15358708548576785,0.8667553316211138,-0.6417316185782078,0.0728317975991699,-0.9802444693578771,0.9827009539054405,-0.28399892206955296,-0.13579064643616934,0.21489843870592062,0.6189700708378585,0.8113663945882267,-0.7783937526810331,18,18,Nayarit,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,-0.7856315490984771,-0.8481490155626976,-0.4020736821496341,-0.35253250259429797,-0.646744028129166,0.3287570263389781,-0.9590048282466299,-0.49436005053563215,-0.2003607542136199,-0.19063715577955925,0.7104210362841815,0.22388038020041978,19,19,Nuevo Le�n,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,-0.7299672963472102,-0.9601835789511387,-0.4525441221685828,0.11142017685011253,-0.47650541784187866,0.2728464216587341,-0.30708700604917144,-0.10048918496571549,-0.16185966770397847,0.5191716190968924,-0.3628856634792195,-0.22341469950757906,20,20,Oaxaca,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,-0.754685787570308,-0.9130417274312111,-0.6220473230261838,0.5266456773327158,-0.35699945111012776,-0.2199490886629038,-0.3674988424959351,-0.0932713024472922,-0.11386010034927382,0.2555653882796749,0.8403556981445289,0.9998610450350931,21,21,Puebla,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
