system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
44,-2.4128488053640558,-2.5381773160827272,-2.8431050713004087,-3.602112191897251,-4.32056938332232,-2.8513467938426618,-2.3202271791481746,-2.7600817829823416,-3.128639531589387,-3.4085788648597646,-2.4364193030503345,-2.4743795636981805,13,13,Hidalgo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,-0.6564154368013566,-0.813274655141033,-0.7239431725224865,-0.5860840581855127,-0.4929841575880966,0.25564572678889663,0.6103102080654099,-0.1890760959784952,-0.5456763175842583,-1.082356081258113,-1.6003029778774251,-2.2633706376365796,14,14,Jalisco,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,-3.1350276059053277,-3.2135429822882786,-3.2070001701005766,-3.5014776778436936,-4.095257454303191,-2.460126831238969,-1.2561974017137607,-1.9540666439865912,-2.2604134152651083,-3.1223961854946705,-2.5056714011325907,-2.392011864514896,15,15,M�xico,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,-2.2124142407952148,-2.2398999628089413,-2.1576542042803544,-2.040737897690777,-2.1670340467254947,-1.1405167528823088,-0.880487540994692,-1.7933127632958097,-1.8385246509111839,-2.338648165804511,-2.195451722622307,-2.4443856374885953,16,16,Michoac�n de Ocampo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,-3.11094893367247,-3.0099642927020156,-2.923009032805063,-3.1514834018130826,-3.723123328768018,-2.4925808713232906,-0.5043727581034371,-0.9831680036522533,-0.767733157242549,-1.7377437552990278,-1.184491130241961,-1.2180207721906995,17,17,Morelos,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,1.439508139870381,1.3507357788085912,1.491436351429331,2.004230235706675,1.6896699385209488,2.358508245294743,2.925936279296867,2.8820588267933256,2.4785009488192484,1.8926612437855128,1.0811171653053961,-0.5751744495738625,18,18,Nayarit,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,-0.18348322463143338,-0.7776890550848172,-0.6019836226670042,-1.134896628863131,-2.283812365795869,-2.109483226993668,-2.2748886445294345,-2.335796472719799,-2.6650184490077518,-2.52491681410912,-2.2154188468070877,-2.51460875583765,19,19,Nuevo Le�n,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,1.5970189135486152,1.6914150813782356,1.9994558039846753,1.3351395632005862,0.3301144636352557,1.7540468691233286,1.9153111727842784,1.0223198764857502,0.6252027199925796,-0.235633611606768,1.03305960524215,1.0215228472163795,20,20,Oaxaca,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,-0.5892421995896526,-0.7089316173085946,-0.8521324398531616,-1.7089266903684082,-2.8757866565506287,-2.072925075812425,-0.2889089950198581,-0.6858062717866752,-0.9046554958514242,-2.0162652405526535,-0.6159405482551,-0.4920431072569436,21,21,Puebla,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,-3.1405360571436227,-3.1399225956309826,-3.2073985284442608,-3.5423722794344705,-3.949771210676837,-2.9514121430201783,-2.8046525866351577,-3.5506932826702853,-3.8135083714872655,-4.385820298339128,-3.9378440902804823,-3.9236557955933864,22,22,Quer�taro,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,-1.349667051644017,-0.7714380976232887,0.052163416580932695,-0.1845047575633669,0.4744055883577088,-0.56592849511092,-0.4212080661464361,-0.40942071418404435,-0.811814414489078,-0.7166106437530031,-0.42487493040678,0.4630964070982378,23,23,Quintana Roo,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,-2.2188799122345335,-2.28092030717914,-2.3353084664506354,-2.860644239122851,-3.5339134267215444,-2.571049025638422,-2.250680740426019,-2.641324383453933,-2.988580330135137,-3.456932317858119,-3.0450426968857247,-3.3012380765157605,24,24,San Luis Potos�,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.758349354393145,0.47134023868618324,0.13668144985693256,0.9997249658695336,0.6764752109944192,1.6029401895276167,1.5600482368373978,0.5683991942270744,0.9035802126107726,1.214130507962887,0.720378801439491,-0.020067178913115952,25,25,Sinaloa,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.14952764451345874,-0.2466889776163157,-0.7539681091328571,-1.0555401769141997,-1.2346796076651876,-0.1821883730184599,-0.11527514566415709,0.9854686250752449,0.7054594113844174,0.34832656947491236,0.3539842533327775,0.30997809521920067,26,26,Sonora,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,-0.18446996243484362,0.17941901812899005,1.5612845924617298,1.9635486292438806,1.736189773606032,2.0063334983482335,2.6041301935204175,1.9632700452658534,0.7148885502308605,0.7495998550457355,2.1595811533570832,1.52172699417271,27,27,Tabasco,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,-1.3569283495862117,-1.7125662767768928,-1.5376370508035462,-1.8622225446746052,-2.856615982918138,-2.1511447710823104,-2.223231283561204,-2.003037882602569,-1.9801230113123143,-2.1221561237550897,-1.9852467433377319,-2.3765021582955024,28,28,Tamaulipas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
