date_year,nombre_estado,anomaly_tmmx_mean
2008-06-30,Jalisco,0.7087213159208813
2008-06-30,Estado de México,1.0168277158800725
2008-06-30,Michoacán,0.9690553440548778
2008-06-30,Morelos,1.0350825153807703
2008-06-30,Nayarit,0.5377587566953724
2008-06-30,Nuevo León,0.8376899947269817
2008-06-30,Oaxaca,0.6370032836856769
2008-06-30,Puebla,1.0807286185060192
2008-06-30,Querétaro,0.9177586635158907
2008-06-30,Quintana Roo,0.6612308745031911
2008-06-30,San Luis Potosí,0.7844007392704687
2008-06-30,Sinaloa,0.4835149012628364
2008-06-30,Sonora,0.597541152484112
2008-06-30,Tabasco,0.7361919297647719
2008-06-30,Tamaulipas,0.8670360486813405
2008-06-30,Tlaxcala,1.0233199135856257
2008-06-30,Veracruz,0.9713437514633748
2008-06-30,Yucatán,0.6446879187774669
2008-06-30,Zacatecas,0.5971047525491524
2009-06-30,Aguascalientes,1.5024791019740509
2009-06-30,Baja California,0.2819704206219705
2009-06-30,Baja California Sur,0.9073773384417104
2009-06-30,Campeche,0.9224513036455796
2009-06-30,Coahuila,1.4204687714116
2009-06-30,Colima,1.3466638961676412
2009-06-30,Chiapas,0.9653899668605423
2009-06-30,Chihuahua,1.433276147582308
2009-06-30,Ciudad de México,1.5155127343671722
2009-06-30,Durango,1.4437007040427194
2009-06-30,Guanajuato,1.5226114558742974
2009-06-30,Guerrero,1.387195938833932
2009-06-30,Hidalgo,1.5281323218014515
2009-06-30,Jalisco,1.4904679163324908
2009-06-30,Estado de México,1.5313617170944018
2009-06-30,Michoacán,1.5021000972978304
2009-06-30,Morelos,1.4833843806387093
2009-06-30,Nayarit,1.517924064867424
2009-06-30,Nuevo León,1.3810924567206866
2009-06-30,Oaxaca,1.1820381480094873
2009-06-30,Puebla,1.5192797472687884
2009-06-30,Querétaro,1.539529173771577
2009-06-30,Quintana Roo,0.8762724232292514
2009-06-30,San Luis Potosí,1.4562253922354085
2009-06-30,Sinaloa,1.2760519505202488
2009-06-30,Sonora,1.1464309519918745
2009-06-30,Tabasco,0.8533594651863533
2009-06-30,Tamaulipas,1.404729816402876
2009-06-30,Tlaxcala,1.5410775397422531
2009-06-30,Veracruz,1.336802162828062
2009-06-30,Yucatán,0.8743996187585811
2009-06-30,Zacatecas,1.469631220370718
2010-06-30,Aguascalientes,0.4834438768437402
2010-06-30,Baja California,-0.338506208418784
2010-06-30,Baja California Sur,0.3388705837969385
2010-06-30,Campeche,-0.0757774616888091
2010-06-30,Coahuila,0.3670735173816764
2010-06-30,Colima,0.6018097074932288
2010-06-30,Chiapas,0.1374540800666016
2010-06-30,Chihuahua,0.8052051732544112
2010-06-30,Ciudad de México,0.9572289121119432
2010-06-30,Durango,0.5389075647029383
2010-06-30,Guanajuato,0.5546207747292865
2010-06-30,Guerrero,0.8326255397522061
2010-06-30,Hidalgo,0.6743602312672486
2010-06-30,Jalisco,0.6750510904950205
2010-06-30,Estado de México,0.8830336639663204
2010-06-30,Michoacán,0.8146432671031941
2010-06-30,Morelos,0.950476328289746
2010-06-30,Nayarit,0.6441561658454658
2010-06-30,Nuevo León,0.0532132441775659
2010-06-30,Oaxaca,0.5536706516174231
2010-06-30,Puebla,0.8836320049870813
2010-06-30,Querétaro,0.6110482708772507
2010-06-30,Quintana Roo,-0.1774915111792569
2010-06-30,San Luis Potosí,0.2991452216930655
2010-06-30,Sinaloa,0.5320727832413262
2010-06-30,Sonora,0.5140273303960525
2010-06-30,Tabasco,-0.1479550186998905
2010-06-30,Tamaulipas,0.1805561460064391
2010-06-30,Tlaxcala,0.7939621805110072
2010-06-30,Veracruz,0.5586178200557455
2010-06-30,Yucatán,-0.3133404655960542
2010-06-30,Zacatecas,0.356339773073754
2011-06-30,Aguascalientes,2.120802246220104
2011-06-30,Baja California,-0.1316063592396736
2011-06-30,Baja California Sur,0.9460921920760584
2011-06-30,Campeche,1.0737595969015297
2011-06-30,Coahuila,2.430259035994913
2011-06-30,Colima,1.6406916224987391
2011-06-30,Chiapas,0.8789264318503766
2011-06-30,Chihuahua,2.1140010424711004
2011-06-30,Ciudad de México,2.132850895030621
2011-06-30,Durango,2.1571192311555483
2011-06-30,Guanajuato,2.013005331445245
2011-06-30,Guerrero,1.8282330593136216
2011-06-30,Hidalgo,2.014800751303764
2011-06-30,Jalisco,1.9607796694380712
2011-06-30,Estado de México,2.09618884648187
2011-06-30,Michoacán,1.9895990097410583
2011-06-30,Morelos,2.09803945466206
2011-06-30,Nayarit,1.992841366854584
2011-06-30,Nuevo León,2.0466270940831173
2011-06-30,Oaxaca,1.4489350371403384
2011-06-30,Puebla,2.105888319990504
2011-06-30,Querétaro,2.0195348353227094
2011-06-30,Quintana Roo,1.0568515769156943
2011-06-30,San Luis Potosí,2.04910454138386
2011-06-30,Sinaloa,1.682972910323331
2011-06-30,Sonora,1.082477887974134
2011-06-30,Tabasco,0.8907543221141203
2011-06-30,Tamaulipas,1.918784362532996
2011-06-30,Tlaxcala,2.0397359499641405
2011-06-30,Veracruz,1.783975519818769
2011-06-30,Yucatán,1.1596115324425198
2011-06-30,Zacatecas,2.1447608611201625
2012-06-30,Aguascalientes,1.3047180441573325
2012-06-30,Baja California,0.5410651202127963
2012-06-30,Baja California Sur,0.9134305200069218
2012-06-30,Campeche,1.1096823125611224
2012-06-30,Coahuila,1.8029162351511607
2012-06-30,Colima,1.1857626875136231
2012-06-30,Chiapas,1.1687987990790605
2012-06-30,Chihuahua,1.9080380132922048
2012-06-30,Ciudad de México,1.4328973116663428
2012-06-30,Durango,1.4141362612668236
2012-06-30,Guanajuato,1.289624921282394
2012-06-30,Guerrero,1.2520895899608435
2012-06-30,Hidalgo,1.3709894061972088
2012-06-30,Jalisco,1.3362566068384472
2012-06-30,Estado de México,1.394244384318618
2012-06-30,Michoacán,1.3790716405014412
2012-06-30,Morelos,1.4287395785777957
2012-06-30,Nayarit,1.3101147091027463
2012-06-30,Nuevo León,1.5307823157507343
2012-06-30,Oaxaca,1.6314157609374924
2012-06-30,Puebla,1.5303668662116006
2012-06-30,Querétaro,1.3214671473390744
2012-06-30,Quintana Roo,0.9915951976127018
2012-06-30,San Luis Potosí,1.3315241478343662
2012-06-30,Sinaloa,1.2021058984780697
2012-06-30,Sonora,1.516141260489946
2012-06-30,Tabasco,1.1433196566899202
2012-06-30,Tamaulipas,1.5298032650759337
2012-06-30,Tlaxcala,1.4291096547384912
2012-06-30,Veracruz,1.491303700594127
2012-06-30,Yucatán,1.1470880996793942
2012-06-30,Zacatecas,1.3405011096287236
2013-06-30,Aguascalientes,0.6506762573472334
2013-06-30,Baja California,0.2741690911245901
2013-06-30,Baja California Sur,0.6673423627441524
2013-06-30,Campeche,0.4899527179340555
2013-06-30,Coahuila,0.6319305976399466
2013-06-30,Colima,0.9153789410062818
2013-06-30,Chiapas,0.5961620622295606
2013-06-30,Chihuahua,0.7797028904416295
2013-06-30,Ciudad de México,0.9533144424993673
2013-06-30,Durango,0.5151354509364173
2013-06-30,Guanajuato,0.7483801055413791
2013-06-30,Guerrero,0.9482618246785132
2013-06-30,Hidalgo,0.7991015036568356
2013-06-30,Jalisco,0.8621191959324296
2013-06-30,Estado de México,0.942262387810404
2013-06-30,Michoacán,0.9915216748749982
2013-06-30,Morelos,0.95387735331203
2013-06-30,Nayarit,0.7600948033188336
2013-06-30,Nuevo León,0.3399606971042493
2013-06-30,Oaxaca,1.379132785306599
2013-06-30,Puebla,0.9052996123215152
2013-06-30,Querétaro,0.7677138522268034
2013-06-30,Quintana Roo,0.5099166663163236
2013-06-30,San Luis Potosí,0.479716595607359
2013-06-30,Sinaloa,0.5405443972896318
2013-06-30,Sonora,0.7864700184188356
2013-06-30,Tabasco,0.4439061336649454
2013-06-30,Tamaulipas,0.4116223961970277
2013-06-30,Tlaxcala,0.8771752311056564
2013-06-30,Veracruz,0.8013027658771914
2013-06-30,Yucatán,0.5131075284136405
2013-06-30,Zacatecas,0.4874840375593279
2014-06-30,Aguascalientes,0.752845770489077
2014-06-30,Baja California,1.5634870049716283
2014-06-30,Baja California Sur,1.5234472558764711
2014-06-30,Campeche,0.8360710662520247
2014-06-30,Coahuila,0.7153682786466108
2014-06-30,Colima,1.0491347087508138
2014-06-30,Chiapas,1.3765524268025968
2014-06-30,Chihuahua,1.5555295908526217
2014-06-30,Ciudad de México,0.7363825379142879
2014-06-30,Durango,1.310152124765775
2014-06-30,Guanajuato,0.5414702441754673
2014-06-30,Guerrero,0.7287436927341633
2014-06-30,Hidalgo,0.466841548357311
2014-06-30,Jalisco,1.0676634484163234
2014-06-30,Estado de México,0.6955598582731491
2014-06-30,Michoacán,0.8646551344325362
2014-06-30,Morelos,0.7085285413813355
2014-06-30,Nayarit,1.3685952666311538
2014-06-30,Nuevo León,0.031357065728495
2014-06-30,Oaxaca,1.4149037375329871
2014-06-30,Puebla,0.6552932512485057
2014-06-30,Querétaro,0.4760611716054203
2014-06-30,Quintana Roo,0.7490069576198607
2014-06-30,San Luis Potosí,0.2120780828008298
2014-06-30,Sinaloa,1.5832232226850156
2014-06-30,Sonora,1.6881127622797218
2014-06-30,Tabasco,1.168180903965285
2014-06-30,Tamaulipas,-0.0300146411532084
2014-06-30,Tlaxcala,0.597126656018867
2014-06-30,Veracruz,0.6522238953102283
2014-06-30,Yucatán,0.6668036429981141
2014-06-30,Zacatecas,0.6513297754851994
2015-06-30,Aguascalientes,0.542828234168793
2015-06-30,Baja California,1.2158057026643014
2015-06-30,Baja California Sur,0.9597700271936952
2015-06-30,Campeche,1.417865952335383
2015-06-30,Coahuila,0.4310035849443622
2015-06-30,Colima,1.090852364794313
2015-06-30,Chiapas,1.5612475380864554
2015-06-30,Chihuahua,1.3112978717362789
2015-06-30,Ciudad de México,0.7712458519736658
2015-06-30,Durango,0.9501817058391516
2015-06-30,Guanajuato,0.4481970764309532
2015-06-30,Guerrero,0.9178059288473512
2015-06-30,Hidalgo,0.5564322871743222
2015-06-30,Jalisco,0.9751986943327184
2015-06-30,Estado de México,0.7303744840873291
2015-06-30,Michoacán,0.8727884925599122
2015-06-30,Morelos,0.796394038457359
2015-06-30,Nayarit,1.1179234175248578
2015-06-30,Nuevo León,-0.1139783983353101
2015-06-30,Oaxaca,1.6687604020987203
2015-06-30,Puebla,0.7255791564214857
2015-06-30,Querétaro,0.4809604832682154
2015-06-30,Quintana Roo,1.3971897113550706
2015-06-30,San Luis Potosí,0.1431502398824166
2015-06-30,Sinaloa,1.1770190138394996
2015-06-30,Sonora,1.3434835728537602
2015-06-30,Tabasco,1.4296604135366917
2015-06-30,Tamaulipas,-0.0008074543943417
2015-06-30,Tlaxcala,0.6400192496381074
2015-06-30,Veracruz,0.7956575733642186
2015-06-30,Yucatán,1.361802847824817
2015-06-30,Zacatecas,0.4325777816032995
2016-06-30,Aguascalientes,0.6881844594469713
2016-06-30,Baja California,1.0795647960338013
2016-06-30,Baja California Sur,1.5200825906527693
2016-06-30,Campeche,1.164543326682376
2016-06-30,Coahuila,1.5954775262236636
2016-06-30,Colima,1.163457807624474
2016-06-30,Chiapas,1.539823482751233
2016-06-30,Chihuahua,2.2000322702664885
2016-06-30,Ciudad de México,1.5703798501700488
2016-06-30,Durango,0.4330545483884765
2016-06-30,Guanajuato,1.3658934846875042
2016-06-30,Guerrero,1.7299213167669905
2016-06-30,Hidalgo,1.5191706005183587
2016-06-30,Jalisco,1.0189341231205378
2016-06-30,Estado de México,1.6694936289067035
2016-06-30,Michoacán,1.5367383184381267
2016-06-30,Morelos,1.5606231521337428
2016-06-30,Nayarit,0.7342966530539775
2016-06-30,Nuevo León,1.8416184207659905
2016-06-30,Oaxaca,2.293744709503564
2016-06-30,Puebla,1.413586876065477
2016-06-30,Querétaro,1.6029813437344775
2016-06-30,Quintana Roo,1.0143162487870614
2016-06-30,San Luis Potosí,1.4332182200717722
2016-06-30,Sinaloa,1.301264726046408
2016-06-30,Sonora,2.269559900077957
2016-06-30,Tabasco,0.9302950198575142
2016-06-30,Tamaulipas,2.092174305478145
2016-06-30,Tlaxcala,1.3482710745037998
2016-06-30,Veracruz,1.4521193157872043
2016-06-30,Yucatán,1.0856232910676633
2016-06-30,Zacatecas,0.4083644555384549
2017-06-30,Aguascalientes,1.2279901736534695
2017-06-30,Baja California,0.979988764989286
2017-06-30,Baja California Sur,1.136496131407622
2017-06-30,Campeche,1.143914771269306
2017-06-30,Coahuila,2.0476526927333785
2017-06-30,Colima,0.9800442174693116
2017-06-30,Chiapas,1.383532171280859
2017-06-30,Chihuahua,2.136900207763262
2017-06-30,Ciudad de México,0.9736250361018288
2017-06-30,Durango,1.1319993281893732
2017-06-30,Guanajuato,1.0729034654536478
2017-06-30,Guerrero,0.9024341541073144
2017-06-30,Hidalgo,1.248306118508726
2017-06-30,Jalisco,1.256203508791231
2017-06-30,Estado de México,1.0000731639178897
2017-06-30,Michoacán,1.1704636568204283
2017-06-30,Morelos,0.9444660074132049
2017-06-30,Nayarit,1.1401892968380083
2017-06-30,Nuevo León,2.012357707861053
2017-06-30,Oaxaca,1.157516339237891
2017-06-30,Puebla,1.0837647972051396
2017-06-30,Querétaro,1.158655929859425
2017-06-30,Quintana Roo,0.8990587133508293
2017-06-30,San Luis Potosí,1.361869745504101
2017-06-30,Sinaloa,0.9088726700519598
2017-06-30,Sonora,1.922905722766226
2017-06-30,Tabasco,1.265787432946971
2017-06-30,Tamaulipas,1.8513549251504744
2017-06-30,Tlaxcala,1.079681203993365
2017-06-30,Veracruz,1.2569550379030496
2017-06-30,Yucatán,0.8865475143655802
2017-06-30,Zacatecas,1.2284937222749388
2018-06-30,Aguascalientes,0.9718176892721176
2018-06-30,Baja California,1.0954661226892493
2018-06-30,Baja California Sur,1.0018521363949415
2018-06-30,Campeche,0.5591932015243106
2018-06-30,Coahuila,0.964087642140169
2018-06-30,Colima,1.1372523547336282
2018-06-30,Chiapas,0.7284132546350572
2018-06-30,Chihuahua,1.389180482877601
2018-06-30,Ciudad de México,0.930545093393219
2018-06-30,Durango,1.089968429634422
2018-06-30,Guanajuato,0.911480587071068
2018-06-30,Guerrero,1.071248175797844
2018-06-30,Hidalgo,0.9201339901994764
2018-06-30,Jalisco,1.006217209147438
2018-06-30,Estado de México,0.974188965788524
2018-06-30,Michoacán,1.1133722795114824
2018-06-30,Morelos,0.9692347523859228
2018-06-30,Nayarit,1.0491441946318656
2018-06-30,Nuevo León,0.7880211693768
2018-06-30,Oaxaca,1.2629551794771117
2018-06-30,Puebla,0.967053178955874
2018-06-30,Querétaro,0.9121420355625978
2018-06-30,Quintana Roo,0.4357047888340163
2018-06-30,San Luis Potosí,0.8473479742988669
2018-06-30,Sinaloa,1.1551728761260691
2018-06-30,Sonora,1.370803481834159
2018-06-30,Tabasco,0.7204528517558637
2018-06-30,Tamaulipas,0.7985285045769026
2018-06-30,Tlaxcala,0.92761164790102
2018-06-30,Veracruz,0.938408631511723
2018-06-30,Yucatán,0.4177372095822807
2018-06-30,Zacatecas,0.9174585466118084
2019-06-30,Aguascalientes,1.7845150017559432
2019-06-30,Baja California,0.283365232964962
2019-06-30,Baja California Sur,0.562275382879871
2019-06-30,Campeche,1.3954854661775384
2019-06-30,Coahuila,2.124990338376021
2019-06-30,Colima,1.0884297977650033
2019-06-30,Chiapas,1.8603328023993453
2019-06-30,Chihuahua,1.7886738093723735
2019-06-30,Ciudad de México,1.8605457122816964
2019-06-30,Durango,2.071490421347108
2019-06-30,Guanajuato,1.8877319834900868
2019-06-30,Guerrero,0.8712669084873882
2019-06-30,Hidalgo,2.034454511495156
2019-06-30,Jalisco,1.4034241448610996
2019-06-30,Estado de México,1.6256578255713132
2019-06-30,Michoacán,1.1794123669668295
2019-06-30,Morelos,1.13278151427205
2019-06-30,Nayarit,1.21844663215406
2019-06-30,Nuevo León,1.6945458424640043
2019-06-30,Oaxaca,1.6783585457212524
2019-06-30,Puebla,1.567333586619699
2019-06-30,Querétaro,2.023138871359712
2019-06-30,Quintana Roo,1.3788762304811188
2019-06-30,San Luis Potosí,2.0359576568254623
2019-06-30,Sinaloa,0.7666643464033965
2019-06-30,Sonora,0.7560820266323547
2019-06-30,Tabasco,1.572423350758765
2019-06-30,Tamaulipas,1.6265860658503266
2019-06-30,Tlaxcala,1.9827630160553
2019-06-30,Veracruz,1.7259687751078476
2019-06-30,Yucatán,1.1975801297236894
2019-06-30,Zacatecas,1.9537419285497497
2020-06-30,Aguascalientes,1.4583241955010902
2020-06-30,Baja California,1.1830451268616071
2020-06-30,Baja California Sur,1.3234290368405202
2020-06-30,Campeche,1.0549741897251723
2020-06-30,Coahuila,1.753103730964616
2020-06-30,Colima,1.1943058089780938
2020-06-30,Chiapas,1.6304193634257744
2020-06-30,Chihuahua,2.1436269668855106
2020-06-30,Ciudad de México,1.819161966061336
2020-06-30,Durango,1.635117535986322
2020-06-30,Guanajuato,1.5762571557578011
2020-06-30,Guerrero,1.00241101064467
2020-06-30,Hidalgo,1.654670994008462
2020-06-30,Jalisco,1.4090974673674828
2020-06-30,Estado de México,1.5766721683570415
2020-06-30,Michoacán,1.429282423655024
2020-06-30,Morelos,1.2776948547794529
2020-06-30,Nayarit,1.3113349036014434
2020-06-30,Nuevo León,1.244503981799289
2020-06-30,Oaxaca,1.4433431279075075
2020-06-30,Puebla,1.5244231374199964
2020-06-30,Querétaro,1.5789461570823096
2020-06-30,Quintana Roo,1.2416902107445749
2020-06-30,San Luis Potosí,1.7085550348532392
2020-06-30,Sinaloa,1.0300896650212188
2020-06-30,Sonora,1.7757534555951109
2020-06-30,Tabasco,1.457303644851987
2020-06-30,Tamaulipas,1.7223208536787973
2020-06-30,Tlaxcala,1.8534709517461083
2020-06-30,Veracruz,1.7599328119198363
2020-06-30,Yucatán,0.9704384132758612
2020-06-30,Zacatecas,1.4657850862301978
2021-06-30,Aguascalientes,0.9759218582492336
2021-06-30,Baja California,0.6733522410208599
2021-06-30,Baja California Sur,0.906601734241994
2021-06-30,Campeche,1.088172948160936
2021-06-30,Coahuila,1.6572213124003707
2021-06-30,Colima,0.7582507175859234
2021-06-30,Chiapas,1.2865263058755536
2021-06-30,Chihuahua,1.7893141782222972
2021-06-30,Ciudad de México,1.3657306715234685
2021-06-30,Durango,1.3257091718616747
2021-06-30,Guanajuato,0.97091741170817
2021-06-30,Guerrero,0.3605487193810986
2021-06-30,Hidalgo,1.3954411957901824
2021-06-30,Jalisco,1.0062960945317931
2021-06-30,Estado de México,1.1473916878701764
2021-06-30,Michoacán,0.8338715751353349
2021-06-30,Morelos,0.739012627991914
2021-06-30,Nayarit,0.8777206235943423
2021-06-30,Nuevo León,1.2429221250558748
2021-06-30,Oaxaca,1.008621747680433
2021-06-30,Puebla,1.1397935716152745
2021-06-30,Querétaro,1.2164626606157452
2021-06-30,Quintana Roo,0.9533027133195986
2021-06-30,San Luis Potosí,1.3892968982629437
2021-06-30,Sinaloa,0.7122707778036061
2021-06-30,Sonora,1.3641674249159994
2021-06-30,Tabasco,1.2567407876567414
2021-06-30,Tamaulipas,1.3353254008979982
2021-06-30,Tlaxcala,1.439224459580159
2021-06-30,Veracruz,1.4741839174484588
2021-06-30,Yucatán,0.774306749143808
2021-06-30,Zacatecas,1.1522914413765128
2022-06-30,Aguascalientes,1.4292106691989226
2022-06-30,Baja California,0.3606316770353282
2022-06-30,Baja California Sur,0.6566934705100563
2022-06-30,Campeche,0.704083564188789
2022-06-30,Coahuila,1.1938740739792153
2022-06-30,Colima,0.801067160402367
2022-06-30,Chiapas,0.9618394495659052
2022-06-30,Chihuahua,1.224716505061073
2022-06-30,Ciudad de México,1.434586435143436
2022-06-30,Durango,1.2770994689320505
2022-06-30,Guanajuato,1.434345902243265
2022-06-30,Guerrero,0.6263617495382151
2022-06-30,Hidalgo,1.423901862519806
2022-06-30,Jalisco,1.2762618136404889
2022-06-30,Estado de México,1.336168593882522
2022-06-30,Michoacán,1.098399620576053
2022-06-30,Morelos,1.023553188656276
2022-06-30,Nayarit,0.9759812372381036
2022-06-30,Nuevo León,0.921259265514792
2022-06-30,Oaxaca,1.0719959175400082
2022-06-30,Puebla,1.277723165717134
2022-06-30,Querétaro,1.4700378294552836
2022-06-30,Quintana Roo,0.7942847989599428
2022-06-30,San Luis Potosí,1.4128542533769934
2022-06-30,Sinaloa,0.4433222678334118
2022-06-30,Sonora,0.7789934483569376
2022-06-30,Tabasco,0.5967022194683806
2022-06-30,Tamaulipas,1.034378936428195
2022-06-30,Tlaxcala,1.4014588145742872
2022-06-30,Veracruz,1.1570412365032976
2022-06-30,Yucatán,0.5989179756654899
2022-06-30,Zacatecas,1.3561956158393886
