date_year,nombre_estado,anomaly_pr_mean
2005-06-30,Tabasco,-0.0488888707128547
2005-06-30,Tamaulipas,0.2148276214856229
2005-06-30,Tlaxcala,-0.2217491240697364
2005-06-30,Veracruz,-0.0206703634352206
2005-06-30,Yucatán,0.0858362581983605
2005-06-30,Zacatecas,-0.2024677608948226
2006-06-30,Aguascalientes,0.0021645271218417
2006-06-30,Baja California,-0.4261283223308424
2006-06-30,Baja California Sur,-0.1729463800112937
2006-06-30,Campeche,0.1443768852849752
2006-06-30,Coahuila,-0.3435700545779555
2006-06-30,Colima,-0.1650278017300397
2006-06-30,Chiapas,0.0205914684217362
2006-06-30,Chihuahua,-0.1812744685340191
2006-06-30,Ciudad de México,0.0732692489198556
2006-06-30,Durango,-0.2818200807647014
2006-06-30,Guanajuato,0.0648433099892518
2006-06-30,Guerrero,0.012795620666609
2006-06-30,Hidalgo,0.0719926356015128
2006-06-30,Jalisco,-0.1927014488631402
2006-06-30,Estado de México,0.0661573736172582
2006-06-30,Michoacán,-0.0482714540027806
2006-06-30,Morelos,0.0536828148036919
2006-06-30,Nayarit,-0.3835738243528112
2006-06-30,Nuevo León,-0.1362264862792848
2006-06-30,Oaxaca,0.1844892364109234
2006-06-30,Puebla,0.0889723024582311
2006-06-30,Querétaro,0.0834751257767444
2006-06-30,Quintana Roo,0.2235161399643231
2006-06-30,San Luis Potosí,0.017404455975024
2006-06-30,Sinaloa,-0.3056033790250387
2006-06-30,Sonora,-0.235369123780106
2006-06-30,Tabasco,0.1003166338911223
2006-06-30,Tamaulipas,-0.0889620366684284
2006-06-30,Tlaxcala,0.0881633058098724
2006-06-30,Veracruz,0.0733233045300734
2006-06-30,Yucatán,0.2696750463473256
2006-06-30,Zacatecas,-0.0886944766990488
2007-06-30,Aguascalientes,-0.0945800040513902
2007-06-30,Baja California,-0.6437733271393369
2007-06-30,Baja California Sur,-0.238812494622262
2007-06-30,Campeche,0.027737874023734
2007-06-30,Coahuila,0.158854335411446
2007-06-30,Colima,-0.2878024238095712
2007-06-30,Chiapas,-0.0853545519582876
2007-06-30,Chihuahua,-0.0264174582945639
2007-06-30,Ciudad de México,0.0367609884972832
2007-06-30,Durango,-0.3266520291353438
2007-06-30,Guanajuato,0.1546502169904669
2007-06-30,Guerrero,-0.1533299385567585
2007-06-30,Hidalgo,0.1912716968623197
2007-06-30,Jalisco,-0.2244739408315091
2007-06-30,Estado de México,0.0371231600078372
2007-06-30,Michoacán,-0.0747316952035679
2007-06-30,Morelos,-0.0314306305116425
2007-06-30,Nayarit,-0.3463053934148256
2007-06-30,Nuevo León,0.0909511741722089
2007-06-30,Oaxaca,-0.2186540500324018
2007-06-30,Puebla,0.0124789247991358
2007-06-30,Querétaro,0.2260961304080368
2007-06-30,Quintana Roo,0.0150574043183672
2007-06-30,San Luis Potosí,0.1630216723718873
2007-06-30,Sinaloa,-0.253259602936056
2007-06-30,Sonora,-0.2355229063242282
2007-06-30,Tabasco,-0.095094727017752
