date_year,nombre_estado,pdsi_mean
2000-06-30,Estado de México,-1.0355138631966163
2000-06-30,Michoacán,-2.270289589884035
2000-06-30,Morelos,-0.6399890215004673
2000-06-30,Nayarit,0.4706910035104465
2000-06-30,Nuevo León,-2.8741143068787305
2000-06-30,Oaxaca,3.113546827047413
2000-06-30,Puebla,-0.7337825465264302
2000-06-30,Querétaro,-2.313132544072825
2000-06-30,Quintana Roo,0.5537739897647678
2000-06-30,San Luis Potosí,-2.2945571754400422
2000-06-30,Sinaloa,-3.0109010677292725
2000-06-30,Sonora,-1.367724620822479
2000-06-30,Tabasco,1.7757354029221657
2000-06-30,Tamaulipas,-2.7691748451587896
2000-06-30,Tlaxcala,-0.4836698445069229
2000-06-30,Veracruz,0.1811255743347002
2000-06-30,Yucatán,0.2228814446310894
2000-06-30,Zacatecas,-2.068179719035995
2001-06-30,Aguascalientes,-2.236973575376142
2001-06-30,Baja California,-1.3220199143718043
2001-06-30,Baja California Sur,-0.99533200835979
2001-06-30,Campeche,-0.5234853487708248
2001-06-30,Coahuila,-0.9159231343918236
2001-06-30,Colima,-2.7769493375954024
2001-06-30,Chiapas,0.3353557480313221
2001-06-30,Chihuahua,-1.724315791450344
2001-06-30,Ciudad de México,0.1504582427103779
2001-06-30,Durango,-1.4683192760458377
2001-06-30,Guanajuato,-1.2591830927393026
2001-06-30,Guerrero,-0.9931160205146004
2001-06-30,Hidalgo,-1.3856953253376147
2001-06-30,Jalisco,-2.534342596240834
2001-06-30,Estado de México,0.1018590427354065
2001-06-30,Michoacán,-2.285193817267924
2001-06-30,Morelos,-0.6336044533576816
2001-06-30,Nayarit,-1.42374270583644
2001-06-30,Nuevo León,-1.294643525878611
2001-06-30,Oaxaca,-0.3621088872898139
2001-06-30,Puebla,-0.9930762630970634
2001-06-30,Querétaro,-1.6393662643161155
2001-06-30,Quintana Roo,-1.015762328734626
2001-06-30,San Luis Potosí,-0.8473204084307273
2001-06-30,Sinaloa,-2.328819902894036
2001-06-30,Sonora,-0.7962218932164528
2001-06-30,Tabasco,-0.2630025485634543
2001-06-30,Tamaulipas,-1.5570949055833905
2001-06-30,Tlaxcala,-0.6135301581330271
2001-06-30,Veracruz,-0.7726267647621637
2001-06-30,Yucatán,-1.6775446075654137
2001-06-30,Zacatecas,-1.5028589021575256
